"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
732,"2018-11-01 09:33:22.4710","2018-11-01 09:45:34.4770",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,3396,"Subscriber",1967,2
421,"2018-11-01 09:33:22.7500","2018-11-01 09:40:24.4090",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2967,"Subscriber",1990,1
715,"2018-11-01 09:33:25.1470","2018-11-01 09:45:20.8910",280,"Main St at Baldwin St",42.380857,-71.070629,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,2910,"Subscriber",1988,2
29506,"2018-11-01 09:33:28.4700","2018-11-01 17:45:14.4790",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,4116,"Subscriber",1995,1
281,"2018-11-01 09:33:29.9080","2018-11-01 09:38:11.0310",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3274,"Subscriber",1997,1
778,"2018-11-01 09:33:31.2920","2018-11-01 09:46:30.0790",97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,2015,"Subscriber",1979,2
393,"2018-11-01 09:34:02.8710","2018-11-01 09:40:36.3980",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,2633,"Subscriber",1979,1
475,"2018-11-01 09:34:05.6310","2018-11-01 09:42:01.3510",140,"Danehy Park",42.388966,-71.132788,104,"Harvard University Radcliffe Quadrangle at Shepard St / Garden St",42.380287,-71.125107,3038,"Subscriber",1979,1
892,"2018-11-01 09:34:06.5070","2018-11-01 09:48:59.1480",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,2603,"Subscriber",1965,1
155,"2018-11-01 09:34:22.4240","2018-11-01 09:36:57.5630",90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,143,"EF - North Point Park",42.369885,-71.069957,2547,"Subscriber",1983,1
421,"2018-11-01 09:34:29.5610","2018-11-01 09:41:31.1640",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,11,"Longwood Ave at Binney St",42.338629,-71.1065,3044,"Subscriber",1983,1
549,"2018-11-01 09:34:45.5290","2018-11-01 09:43:55.3580",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,1001,"Subscriber",1988,2
1604,"2018-11-01 09:35:04.5070","2018-11-01 10:01:48.9420",357,"Centre St at Seaverns Ave",42.3121203,-71.1142981,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,2756,"Subscriber",1971,1
468,"2018-11-01 09:35:26.4410","2018-11-01 09:43:15.3580",88,"Inman Square at Vellucci Plaza / Hampshire St",42.374035,-71.101427,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,2914,"Subscriber",1988,1
658,"2018-11-01 09:35:28.0810","2018-11-01 09:46:26.2440",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,60,"Charles Circle - Charles St at Cambridge St",42.36018499796463,-71.07086597688976,4186,"Subscriber",1995,1
877,"2018-11-01 09:35:33.6100","2018-11-01 09:50:11.5410",177,"University Park",42.36264779118595,-71.10006093978882,37,"New Balance - 20 Guest St",42.35732921867706,-71.14673539996147,4023,"Subscriber",1991,1
781,"2018-11-01 09:35:34.4700","2018-11-01 09:48:36.3500",184,"Sidney Research Campus/ Erie Street at Waverly",42.35775309465199,-71.10393404960632,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,3024,"Subscriber",1985,1
777,"2018-11-01 09:35:40.6640","2018-11-01 09:48:38.2540",222,"Troy Boston",42.343749,-71.062256,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,3605,"Subscriber",1987,1
521,"2018-11-01 09:35:47.1000","2018-11-01 09:44:28.4880",19,"Park Dr at Buswell St",42.347241,-71.105301,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,1084,"Subscriber",1998,2
958,"2018-11-01 09:35:46.3200","2018-11-01 09:51:44.3430",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,1614,"Subscriber",1967,2
550,"2018-11-01 09:35:51.2700","2018-11-01 09:45:01.8440",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,227,"Silber Way",42.34949599514002,-71.10057592391968,2357,"Subscriber",1982,1
859,"2018-11-01 09:35:54.5750","2018-11-01 09:50:14.1380",181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3445,"Subscriber",1959,2
331,"2018-11-01 09:35:59.2260","2018-11-01 09:41:30.3560",3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,555,"Subscriber",1991,1
257,"2018-11-01 09:36:20.7600","2018-11-01 09:40:37.9060",335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3342,"Subscriber",1989,1
633,"2018-11-01 09:36:29.3530","2018-11-01 09:47:03.1450",90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,88,"Inman Square at Vellucci Plaza / Hampshire St",42.374035,-71.101427,1636,"Subscriber",1969,0
602,"2018-11-01 09:36:31.9390","2018-11-01 09:46:34.5230",177,"University Park",42.36264779118595,-71.10006093978882,189,"Kendall T",42.362427842912396,-71.08495473861694,2694,"Subscriber",1991,2
342,"2018-11-01 09:36:45.6900","2018-11-01 09:42:27.8750",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,136,"ID Building West",42.344796,-71.031614,2856,"Subscriber",1985,2
1135,"2018-11-01 09:36:45.2530","2018-11-01 09:55:40.2880",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2377,"Customer",1977,1
891,"2018-11-01 09:36:48.7410","2018-11-01 09:51:40.5860",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,318,"Ames St at Broadway",42.3636929,-71.0875672,2594,"Subscriber",1948,1
303,"2018-11-01 09:36:59.1250","2018-11-01 09:42:02.1980",221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,2876,"Subscriber",1991,1
525,"2018-11-01 09:36:56.0130","2018-11-01 09:45:41.4810",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,149,"175 N Harvard St",42.363796,-71.129164,2141,"Subscriber",1990,1
407,"2018-11-01 09:37:48.5600","2018-11-01 09:44:36.0180",117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,4105,"Subscriber",2001,1
567,"2018-11-01 09:37:52.6330","2018-11-01 09:47:20.4730",352,"Ring Rd",42.348278385426255,-71.08044855314802,35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,2437,"Subscriber",1960,1
408,"2018-11-01 09:38:15.9310","2018-11-01 09:45:03.9440",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,2414,"Subscriber",1999,1
1866,"2018-11-01 09:38:23.8890","2018-11-01 10:09:30.1930",333,"699 Mt Auburn St",42.37500235137831,-71.14871613699506,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2164,"Subscriber",1991,1
1375,"2018-11-01 09:38:24.6080","2018-11-01 10:01:20.1280",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,59,"Chinatown Gate Plaza",42.351356,-71.059367,3415,"Subscriber",1988,2
568,"2018-11-01 09:38:25.4650","2018-11-01 09:47:54.1770",6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,2287,"Subscriber",1977,1
693,"2018-11-01 09:38:49.5420","2018-11-01 09:50:22.6720",163,"The Lawn on D",42.344792,-71.044024,192,"Purchase St at Pearl St",42.354659,-71.053181,3113,"Subscriber",1994,1
432,"2018-11-01 09:38:56.6200","2018-11-01 09:46:09.3450",189,"Kendall T",42.362427842912396,-71.08495473861694,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,3567,"Subscriber",1992,1
819,"2018-11-01 09:39:12.4670","2018-11-01 09:52:51.6800",227,"Silber Way",42.34949599514002,-71.10057592391968,75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,2405,"Subscriber",1972,2
672,"2018-11-01 09:39:14.4710","2018-11-01 09:50:27.2210",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,2506,"Subscriber",1995,1
647,"2018-11-01 09:39:23.3600","2018-11-01 09:50:10.6360",181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,2615,"Subscriber",1987,2
1226,"2018-11-01 09:39:22.7340","2018-11-01 09:59:49.5610",58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,3923,"Subscriber",1983,1
442,"2018-11-01 09:39:24.8690","2018-11-01 09:46:47.1140",72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,1654,"Customer",1987,1
628,"2018-11-01 09:39:51.0680","2018-11-01 09:50:19.5170",89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,2762,"Subscriber",1989,2
499,"2018-11-01 09:39:52.8670","2018-11-01 09:48:12.0210",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,189,"Kendall T",42.362427842912396,-71.08495473861694,3118,"Subscriber",1976,1
679,"2018-11-01 09:39:57.4350","2018-11-01 09:51:16.6840",187,"Cypress St at Clark Playground",42.32784317478686,-71.1253622174263,30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,3508,"Subscriber",1978,2
424,"2018-11-01 09:40:06.2420","2018-11-01 09:47:10.9720",189,"Kendall T",42.362427842912396,-71.08495473861694,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,3304,"Subscriber",1989,1
630,"2018-11-01 09:40:18.3780","2018-11-01 09:50:49.0730",13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,4063,"Subscriber",1964,1
190,"2018-11-01 09:40:26.6650","2018-11-01 09:43:36.7360",102,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,100,"Davis Square",42.396969,-71.123024,3902,"Subscriber",1992,2
279,"2018-11-01 09:40:33.6880","2018-11-01 09:45:12.9450",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3962,"Subscriber",1990,1
185,"2018-11-01 09:40:32.4860","2018-11-01 09:43:38.1960",102,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,100,"Davis Square",42.396969,-71.123024,2779,"Subscriber",1994,1
1001,"2018-11-01 09:40:37.6790","2018-11-01 09:57:18.9430",354,"Washington St at Egremont Rd",42.34286835071959,-71.14127840855872,19,"Park Dr at Buswell St",42.347241,-71.105301,3170,"Subscriber",1991,1
377,"2018-11-01 09:41:14.8750","2018-11-01 09:47:32.0100",334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,71,"Conway Park - Somerville Avenue",42.383405,-71.107593,2214,"Subscriber",1992,1
158,"2018-11-01 09:41:49.5370","2018-11-01 09:44:27.8160",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3812,"Subscriber",1967,1
467,"2018-11-01 09:41:54.8640","2018-11-01 09:49:41.9940",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,3189,"Subscriber",1953,1
859,"2018-11-01 09:41:57.6420","2018-11-01 09:56:17.6110",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,141,"Kendall Street",42.363560158429884,-71.08216792345047,2064,"Subscriber",1975,1
1409,"2018-11-01 09:42:30.9830","2018-11-01 10:06:00.0890",185,"Third at Binney",42.36544486137399,-71.08277142047882,73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,3026,"Subscriber",1993,2
769,"2018-11-01 09:42:36.1340","2018-11-01 09:55:25.4040",328,"Grove St at Community Path",42.396386809455,-71.12011306006025,110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,2562,"Subscriber",1990,2
1709,"2018-11-01 09:42:45.2790","2018-11-01 10:11:15.0750",333,"699 Mt Auburn St",42.37500235137831,-71.14871613699506,227,"Silber Way",42.34949599514002,-71.10057592391968,1074,"Subscriber",1993,2
2019,"2018-11-01 09:43:08.2780","2018-11-01 10:16:47.7570",100,"Davis Square",42.396969,-71.123024,54,"Tremont St at West St",42.354979,-71.063348,2187,"Subscriber",1995,1
1877,"2018-11-01 09:43:14.5330","2018-11-01 10:14:31.7760",100,"Davis Square",42.396969,-71.123024,52,"Newbury St at Hereford St",42.348717,-71.085954,4182,"Subscriber",1989,2
552,"2018-11-01 09:43:22.7280","2018-11-01 09:52:35.4910",107,"Ames St at Main St",42.3625,-71.08822,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3872,"Subscriber",1960,2
384,"2018-11-01 09:43:34.6530","2018-11-01 09:49:59.5900",75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,107,"Ames St at Main St",42.3625,-71.08822,2961,"Subscriber",1989,1
465,"2018-11-01 09:43:36.5420","2018-11-01 09:51:22.4810",17,"Soldiers Field Park - 111 Western Ave",42.364263440638524,-71.1182756971175,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,3576,"Subscriber",1988,1
1438,"2018-11-01 09:43:42.4600","2018-11-01 10:07:41.3630",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,587,"Subscriber",1991,1
502,"2018-11-01 09:43:47.8670","2018-11-01 09:52:10.1660",90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,2633,"Subscriber",1987,1
992,"2018-11-01 09:43:50.1880","2018-11-01 10:00:22.8610",141,"Kendall Street",42.363560158429884,-71.08216792345047,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,4204,"Subscriber",1993,1
985,"2018-11-01 09:43:49.7740","2018-11-01 10:00:15.3460",42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,135,"ID Building East",42.344827,-71.028664,2181,"Customer",1969,0
1236,"2018-11-01 09:43:54.3390","2018-11-01 10:04:30.9800",192,"Purchase St at Pearl St",42.354659,-71.053181,151,"Surface Rd at India St",42.358155,-71.052163,2264,"Subscriber",1989,1
1372,"2018-11-01 09:44:06.5690","2018-11-01 10:06:58.8340",66,"Allston Green District - Griggs St at Commonwealth Ave",42.34922469338298,-71.13275302578586,115,"Porter Square Station",42.387995,-71.119084,3242,"Subscriber",1992,2
737,"2018-11-01 09:44:19.0100","2018-11-01 09:56:36.2280",78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2066,"Subscriber",1988,1
653,"2018-11-01 09:44:27.1850","2018-11-01 09:55:20.8150",156,"Somerville Hospital",42.39088801721338,-71.10962569713591,110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,3561,"Subscriber",1979,1
807,"2018-11-01 09:44:46.8180","2018-11-01 09:58:14.4910",104,"Harvard University Radcliffe Quadrangle at Shepard St / Garden St",42.380287,-71.125107,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,4159,"Subscriber",1987,2
595,"2018-11-01 09:45:05.6240","2018-11-01 09:55:00.6920",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,318,"Ames St at Broadway",42.3636929,-71.0875672,3478,"Subscriber",1988,1
1848,"2018-11-01 09:45:17.9780","2018-11-01 10:16:06.2780",9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,3910,"Subscriber",1957,1
1014,"2018-11-01 09:45:25.9020","2018-11-01 10:02:20.7580",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,59,"Chinatown Gate Plaza",42.351356,-71.059367,2291,"Subscriber",1994,1
1164,"2018-11-01 09:45:44.2790","2018-11-01 10:05:08.2940",234,"Broadway at Central St",42.39517150121575,-71.09850591982195,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,1311,"Subscriber",1985,1
946,"2018-11-01 09:46:02.0480","2018-11-01 10:01:48.3780",181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3092,"Subscriber",1981,1
412,"2018-11-01 09:46:07.0110","2018-11-01 09:52:59.8090",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,1084,"Subscriber",1996,1
504,"2018-11-01 09:46:13.4550","2018-11-01 09:54:38.4180",176,"Lesley University",42.38674802045056,-71.11901879310608,73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,3207,"Subscriber",1987,1
233,"2018-11-01 09:46:35.0670","2018-11-01 09:50:28.2270",27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,3803,"Subscriber",1996,1
1390,"2018-11-01 09:46:45.2960","2018-11-01 10:09:55.3290",52,"Newbury St at Hereford St",42.348717,-71.085954,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,4001,"Subscriber",1973,2
270,"2018-11-01 09:46:58.8940","2018-11-01 09:51:29.0570",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,1461,"Subscriber",1995,1
850,"2018-11-01 09:47:07.5490","2018-11-01 10:01:18.4380",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,3852,"Subscriber",1974,1
205,"2018-11-01 09:47:24.3700","2018-11-01 09:50:49.5620",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,3224,"Subscriber",1982,1
